fecha,num_casos,lug_ocio,lug_mercado,lug_parque,lug_estacion,lug_trabajo,lug_residencial,dosis_administradas,porcentaje_dosis_administradas,personas_una_dosis,personas_pauta_completa,porcentaje_pauta_completa,cod_ine,dia_sem,dia_year,dia_mes,is_weekend,Población,incidencia,casos_D-1,casos_D-2,casos_D-3,casos_D-4,casos_D-5,casos_D-6,casos_D-7,casos_D-8,casos_D-9,casos_D-10,lug_ocio_D-7,lug_mercado_D-7,lug_parque_D-7,lug_estacion_D-7,lug_trabajo_D-7,lug_residencial_D-7,lug_ocio_D-14,lug_mercado_D-14,lug_parque_D-14,lug_estacion_D-14,lug_trabajo_D-14,lug_residencial_D-14,lug_ocio_D-21,lug_mercado_D-21,lug_parque_D-21,lug_estacion_D-21,lug_trabajo_D-21,lug_residencial_D-21,lug_ocio_D-28,lug_mercado_D-28,lug_parque_D-28,lug_estacion_D-28,lug_trabajo_D-28,lug_residencial_D-28
2020-08-14,6,-24.0,-20.0,20.0,-21.0,-34.0,7.0,0.0,0.0,0.0,0.0,0.0,19,4,227,14,0,87076,6.890532408470762e-05,1,9,9,14,5,3,5,3,1,5,-21.0,-26.0,14.0,-30.0,-32.0,7.0,-63.0,-76.0,-6.0,-38.0,-66.0,4.5,-22.0,-21.0,28.0,-17.0,-28.0,5.0,-19.0,-20.0,16.0,-17.0,-28.0,6.0
2020-08-14,87,-16.0,10.0,52.0,-36.0,-39.0,4.0,0.0,0.0,0.0,0.0,0.0,15,4,227,14,0,661197,0.0001315795443717,88,93,123,97,119,92,113,86,83,84,-25.0,-5.0,30.0,-41.0,-37.0,5.0,-20.0,-1.0,41.0,-39.0,-34.0,4.0,-22.0,0.0,39.0,-41.0,-31.0,5.0,-22.0,-1.0,32.0,-43.0,-33.0,6.0
2020-08-14,320,-34.0,-8.0,46.0,-35.0,-51.0,5.0,0.0,0.0,0.0,0.0,0.0,16,4,227,14,0,2220504,0.0001441114269553,416,599,598,513,538,312,299,386,401,409,-34.0,-19.0,48.0,-34.0,-45.0,4.0,-46.0,-65.0,61.0,-45.0,-65.0,8.0,-23.0,1.0,54.0,-24.0,-30.0,1.0,-24.0,-9.0,41.0,-24.0,-31.0,2.0
2020-08-14,61,-8.0,15.0,53.0,2.0,-38.0,2.0,0.0,0.0,0.0,0.0,0.0,17,4,227,14,0,319914,0.0001906762442406,58,54,69,55,20,12,21,16,27,9,-18.0,4.0,17.0,-16.0,-35.0,4.0,-9.0,5.0,42.0,-8.0,-27.0,1.0,-14.0,2.0,36.0,-16.0,-25.0,1.0,-13.0,2.0,32.0,-17.0,-25.0,1.0
2020-08-14,529,-10.0,6.0,101.0,-33.0,-41.0,4.0,0.0,0.0,0.0,0.0,0.0,10,4,227,14,0,5057353,0.0001046001732526,448,462,431,439,265,327,361,324,370,365,-8.0,0.0,96.0,-31.0,-35.0,3.0,-12.0,-2.0,66.0,-30.0,-28.0,3.0,-12.0,-1.0,76.0,-28.0,-25.0,3.0,-10.0,-1.0,71.0,-27.0,-27.0,2.0
2020-08-15,629,-25.0,-28.0,51.0,-24.0,-16.0,1.0,0.0,0.0,0.0,0.0,0.0,1,5,228,15,1,8464411,7.431113635668212e-05,724,637,591,519,464,325,383,455,374,367,-20.0,-10.0,53.0,-23.0,-5.0,-1.0,-22.0,-8.0,37.0,-24.0,-4.0,-1.0,-23.0,-11.0,42.0,-25.0,-3.0,-1.0,-24.0,-12.0,35.0,-26.0,-3.0,-1.0
2020-08-15,371,-41.0,-49.0,73.0,-49.0,-21.0,1.0,0.0,0.0,0.0,0.0,0.0,2,5,228,15,1,1329391,0.0002790751554659,432,379,417,386,569,302,499,542,522,434,-38.0,-16.0,56.0,-49.0,-7.0,1.0,-36.0,-12.0,51.0,-44.0,-3.0,0.0,-40.0,-17.0,48.0,-45.0,-1.0,2.0,-39.0,-16.0,46.0,-43.0,-1.0,2.0
2020-08-15,29,-22.0,-29.0,114.0,-22.0,-16.0,3.0,0.0,0.0,0.0,0.0,0.0,3,5,228,15,1,1018784,2.8465307660897697e-05,22,16,26,27,26,35,23,28,39,38,-15.0,2.0,179.0,-13.0,-1.0,-3.0,-18.0,5.0,72.0,-28.0,-3.0,2.0,-17.0,-3.0,163.0,-18.0,-1.0,-3.0,-19.0,-5.0,151.0,-19.0,-1.0,-4.0
2020-08-15,62,3.0,-24.0,212.0,18.0,-15.0,4.0,0.0,0.0,0.0,0.0,0.0,6,5,228,15,1,582905,0.0001063638157161,56,47,54,74,42,25,41,50,40,28,13.0,32.0,291.0,28.0,1.0,-1.0,12.0,33.0,169.0,18.0,1.0,1.0,5.0,12.0,280.0,24.0,-5.0,-2.0,6.0,21.0,264.0,22.0,0.0,-3.0
2020-08-15,8,-34.0,-36.0,16.0,-32.780821917808225,-16.0,5.0,0.0,0.0,0.0,0.0,0.0,18,5,228,15,1,84202,9.500961972399704e-05,9,4,2,4,2,1,2,1,1,0,-23.0,-22.0,25.0,-34.89041095890411,-4.0,5.333333333333333,-27.0,-22.0,24.0,-37.0,-6.0,2.0,-28.0,-31.0,20.0,-39.10958904109589,0.0,3.6666666666666665,-26.0,-30.0,17.0,-41.21917808219178,-1.0,3.6666666666666665
2020-08-15,289,-24.0,-63.0,93.0,4.0,-19.0,0.0,0.0,0.0,0.0,0.0,0.0,7,5,228,15,1,2394918,0.000120672190029,380,323,311,258,236,271,189,257,177,231,-15.0,-1.0,68.0,3.0,-1.0,-3.0,-12.0,3.0,65.0,6.0,1.0,-4.0,-18.0,-3.0,61.0,-3.0,2.0,-4.0,-20.0,-4.0,54.0,-5.0,2.0,-4.0
2020-08-15,220,-20.0,-35.0,50.0,-18.0,-16.0,2.0,0.0,0.0,0.0,0.0,0.0,8,5,228,15,1,2045221,0.0001075678374121,228,274,227,216,193,127,147,125,130,111,-14.0,-4.0,36.0,-16.0,-2.0,0.0,-14.0,-3.0,27.0,-11.0,0.0,-1.0,-20.0,-7.0,32.0,-20.0,0.0,0.0,-18.0,-6.0,33.0,-17.0,1.0,-1.0
2020-08-15,210,-38.0,-29.0,0.0,-37.0,-30.0,6.0,0.0,0.0,0.0,0.0,0.0,5,5,228,15,1,2175952,9.6509481826805e-05,197,149,185,156,140,90,68,71,76,70,-30.0,-16.0,4.0,-33.0,-21.0,4.0,-31.0,-17.0,-3.0,-33.0,-20.0,4.0,-33.0,-19.0,-1.0,-36.0,-20.0,4.0,-35.0,-21.0,-4.0,-39.0,-21.0,5.0
2020-08-15,821,-39.0,-39.0,56.0,-38.0,-23.0,1.0,0.0,0.0,0.0,0.0,0.0,9,5,228,15,1,7780479,0.000105520495589,1155,1035,1081,1019,1106,547,716,1172,957,1029,-31.0,-16.0,50.0,-34.0,-8.0,0.0,-29.0,-12.0,44.0,-32.0,-4.0,0.0,-30.0,-12.0,49.0,-30.0,-2.0,2.0,-30.0,-11.0,44.0,-31.0,-2.0,2.0
2020-08-15,32,-19.0,-35.0,45.0,8.0,-13.0,1.0,0.0,0.0,0.0,0.0,0.0,11,5,228,15,1,1063987,3.00755554344179e-05,47,65,73,34,29,11,19,43,30,34,-15.0,-6.0,34.0,8.0,0.0,-1.0,-18.0,-5.0,28.0,1.0,1.0,-1.0,-23.0,-12.0,26.0,-3.0,0.0,0.0,-26.0,-12.0,16.0,-8.0,0.0,0.0
2020-08-15,147,-32.0,-66.0,68.0,-14.0,-25.0,3.0,0.0,0.0,0.0,0.0,0.0,12,5,228,15,1,2701819,5.440778971500312e-05,133,129,134,140,160,111,113,99,65,68,-14.0,3.0,109.0,-1.0,-1.0,-3.0,-15.0,3.0,77.0,-1.0,-1.0,-2.0,-37.0,-69.0,88.0,-15.0,-23.0,0.0,-23.0,-3.0,80.0,-10.0,0.0,-4.0
2020-08-15,291,-9.0,-15.0,151.0,29.0,-4.0,2.0,0.0,0.0,0.0,0.0,0.0,4,5,228,15,1,1171543,0.0002483903706479,330,315,293,268,329,177,191,198,173,169,-1.0,-1.0,151.0,32.0,7.0,0.0,-5.0,-1.0,120.0,31.0,8.0,-1.0,-6.0,-3.0,127.0,26.0,7.0,-1.0,-6.0,-4.0,108.0,18.0,7.0,0.0
2020-08-15,177,-36.0,-27.0,63.0,-31.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,14,5,228,15,1,1511251,0.0001171215105895,179,194,142,125,125,95,86,109,61,65,-31.0,-8.0,57.0,-25.0,-5.0,-1.0,-33.0,-7.0,39.0,-22.0,-4.0,-1.0,-31.0,-9.0,57.0,-12.0,0.0,-2.0,-28.0,-9.0,52.0,-11.0,0.0,-2.0
2020-08-15,1300,-58.0,-49.0,-23.0,-52.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,13,5,228,15,1,6779888,0.0001917435804249,2186,1658,1731,1992,1505,978,1045,1339,1053,1060,-54.0,-36.0,-29.0,-50.0,0.0,-1.0,-49.0,-28.0,-27.0,-45.0,2.0,-2.0,-48.0,-30.0,-18.0,-43.0,5.0,-1.0,-46.0,-28.0,-14.0,-41.0,4.0,-1.0
2020-08-15,12,-39.0,-46.0,16.0,-21.5,-18.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,19,5,228,15,1,87076,0.0001378106481694,6,1,9,9,14,5,3,5,3,1,-26.0,-25.0,24.0,-29.5,-3.0,7.0,-36.0,-25.0,10.0,-32.0,-12.0,5.0,-23.0,-21.0,29.0,-21.33333333333333,1.0,5.333333333333333,-19.0,-24.0,14.0,-18.33333333333333,1.0,6.0
2020-08-15,123,-42.0,-68.0,43.0,-33.0,-19.0,2.0,0.0,0.0,0.0,0.0,0.0,15,5,228,15,1,661197,0.0001860262523877,87,88,93,123,97,119,92,113,86,83,-32.0,-11.0,36.0,-32.0,-3.0,0.0,-27.0,-2.0,43.0,-32.0,-2.0,0.0,-34.0,-11.0,40.0,-34.0,-1.0,0.0,-33.0,-11.0,37.0,-35.0,0.0,-1.0
2020-08-15,542,-58.0,-77.0,16.0,-42.0,-24.0,2.0,0.0,0.0,0.0,0.0,0.0,16,5,228,15,1,2220504,0.0002440887294055,320,416,599,598,513,538,312,299,386,401,-45.0,-28.0,49.0,-34.0,-7.0,-3.0,-40.0,-14.0,-11.0,-37.0,-10.0,0.0,-50.0,-73.0,70.0,-31.0,-19.0,-2.0,-39.0,-23.0,59.0,-26.0,-4.0,-3.0
2020-08-15,52,-31.0,-39.0,45.0,5.0,-18.0,-1.0,0.0,0.0,0.0,0.0,0.0,17,5,228,15,1,319914,0.0001625436836149,61,58,54,69,55,20,12,21,16,27,-25.0,-3.0,24.0,3.0,-3.0,-2.0,-17.0,2.0,41.0,10.0,1.0,-3.0,-25.0,-6.0,32.0,-10.0,1.0,-3.0,-24.0,-8.0,31.0,-15.0,1.0,-4.0
2020-08-15,412,-27.0,-28.0,105.0,-35.0,-21.0,1.0,0.0,0.0,0.0,0.0,0.0,10,5,228,15,1,5057353,8.146554136126152e-05,529,448,462,431,439,265,327,361,324,370,-18.0,-7.0,103.0,-31.0,-6.0,-1.0,-21.0,-6.0,77.0,-30.0,-4.0,0.0,-21.0,-7.0,90.0,-28.0,0.0,-1.0,-18.0,-7.0,89.0,-27.0,0.0,-1.0
2020-08-16,582,-16.0,-11.5,25.0,-26.0,7.0,-2.0,0.0,0.0,0.0,0.0,0.0,1,6,229,16,1,8464411,6.875847592939426e-05,629,724,637,591,519,464,325,383,455,374,-17.0,19.0,30.0,-27.0,7.0,-3.0,-21.0,17.0,18.0,-30.0,6.0,-2.0,-24.0,10.0,16.0,-32.0,8.0,-3.0,-24.0,7.0,14.0,-33.0,7.0,-3.0
2020-08-16,293,-29.0,-1.0,54.0,-43.0,3.0,-6.0,0.0,0.0,0.0,0.0,0.0,2,6,229,16,1,1329391,0.0002204016726455,371,432,379,417,386,569,302,499,542,522,-35.0,-12.0,43.0,-46.0,1.0,-4.0,-34.0,-10.0,43.0,-42.0,1.0,-3.0,-40.0,-17.0,30.0,-45.0,5.0,-3.0,-40.0,-19.0,22.0,-43.0,3.0,-2.0
2020-08-16,24,-3.0,-4.5,118.0,-13.0,11.0,-3.0,0.0,0.0,0.0,0.0,0.0,3,6,229,16,1,1018784,2.355749599522568e-05,29,22,16,26,27,26,35,23,28,39,-4.0,11.5,110.0,-14.0,8.0,-3.0,-9.0,11.0,84.0,-21.0,8.0,-1.0,-7.0,3.0,108.0,-17.0,11.0,-5.0,-11.0,3.0,100.0,-19.0,9.0,-5.0
2020-08-16,62,33.0,13.5,176.0,17.0,17.0,-3.0,0.0,0.0,0.0,0.0,0.0,6,6,229,16,1,582905,0.0001063638157161,62,56,47,54,74,42,25,41,50,40,41.0,43.5,166.0,26.0,13.0,-1.0,28.0,38.5,108.0,12.0,11.0,1.0,24.0,28.0,159.0,19.0,13.0,-3.0,19.0,26.0,175.0,16.0,10.0,-4.0
2020-08-16,1,-21.0,-23.0,14.0,-32.47945205479452,1.0,5.0,0.0,0.0,0.0,0.0,0.0,18,6,229,16,1,84202,1.1876202465499632e-05,8,9,4,2,4,2,1,2,1,1,-16.0,-24.0,20.0,-34.58904109589041,3.0,4.666666666666667,-14.0,-17.0,32.0,-36.6986301369863,5.0,2.5,-19.0,-26.0,19.0,-38.8082191780822,4.0,3.333333333333333,-21.0,-23.0,10.0,-40.917808219178085,2.0,3.333333333333333
2020-08-16,303,2.0,21.0,101.0,3.0,8.0,-5.0,0.0,0.0,0.0,0.0,0.0,7,6,229,16,1,2394918,0.0001265179016567,289,380,323,311,258,236,271,189,257,177,-6.0,6.0,88.0,-4.0,8.0,-5.0,-7.0,7.0,81.0,-3.0,8.0,-5.0,-14.0,1.0,66.0,-9.0,10.0,-7.0,-17.0,-3.0,55.0,-13.0,8.0,-7.0
2020-08-16,188,-5.0,-11.0,53.0,-18.0,5.0,-2.0,0.0,0.0,0.0,0.0,0.0,8,6,229,16,1,2045221,9.192160651587286e-05,220,228,274,227,216,193,127,147,125,130,-12.0,-3.0,38.0,-24.0,5.0,-2.0,-15.0,0.5,31.0,-21.0,5.0,-2.0,-20.0,-9.0,28.0,-23.0,6.0,-2.0,-20.0,-6.0,26.0,-23.0,5.0,-2.0
2020-08-16,151,-35.0,-20.0,-3.0,-31.0,-18.0,3.0,0.0,0.0,0.0,0.0,0.0,5,6,229,16,1,2175952,6.93949131230836e-05,210,197,149,185,156,140,90,68,71,76,-32.0,-21.0,4.0,-30.0,-18.0,2.0,-35.0,-23.0,0.0,-31.0,-18.0,2.0,-37.0,-24.0,-2.0,-33.0,-18.0,3.0,-41.0,-27.0,-4.0,-36.0,-20.0,3.0
2020-08-16,728,-31.0,5.0,37.0,-35.0,5.0,-2.0,0.0,0.0,0.0,0.0,0.0,9,6,229,16,1,7780479,9.356750400585876e-05,821,1155,1035,1081,1019,1106,547,716,1172,957,-32.0,0.0,39.0,-35.0,4.0,-2.0,-31.0,0.0,35.0,-33.0,6.0,-1.0,-34.0,-5.0,36.0,-33.0,7.0,-1.0,-35.0,-6.0,32.0,-33.0,6.0,-1.0
2020-08-16,39,-5.0,13.0,34.0,-2.0,5.0,-2.0,0.0,0.0,0.0,0.0,0.0,11,6,229,16,1,1063987,3.6654583185696815e-05,32,47,65,73,34,29,11,19,43,30,-13.0,0.0,21.0,-9.0,4.0,-1.0,-16.0,14.0,17.0,-14.0,5.0,-1.0,-25.0,-5.0,7.0,-19.0,4.0,-1.0,-28.0,-10.0,1.0,-24.0,2.0,-1.0
2020-08-16,121,-16.0,-20.0,36.0,-12.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,12,6,229,16,1,2701819,4.478464323479848e-05,147,133,129,134,140,160,111,113,99,65,-7.0,11.5,103.0,4.0,6.0,-4.0,-13.0,12.0,89.0,-2.0,7.0,-3.0,-17.0,-23.5,93.0,-8.0,8.0,-5.0,-21.0,3.0,66.0,-12.0,7.0,-4.0
2020-08-16,265,1.0,43.0,127.0,31.0,25.0,-2.0,0.0,0.0,0.0,0.0,0.0,4,6,229,16,1,1171543,0.0002261974165694,291,330,315,293,268,329,177,191,198,173,4.0,42.0,136.0,33.0,25.0,-3.0,-1.0,40.0,111.0,28.0,25.0,-3.0,-4.0,35.0,114.0,23.0,23.0,-3.0,-6.0,31.0,107.0,17.0,20.0,-3.0
2020-08-16,134,-31.0,-9.5,31.0,-26.0,8.0,-3.0,0.0,0.0,0.0,0.0,0.0,14,6,229,16,1,1511251,8.866826225425161e-05,177,179,194,142,125,125,95,86,109,61,-31.0,-2.0,29.0,-24.0,9.0,-2.0,-33.0,-2.5,18.0,-22.0,9.0,-2.0,-33.0,-5.0,24.0,-20.0,13.0,-3.0,-31.0,-5.5,24.0,-16.0,11.0,-4.0
2020-08-16,1073,-50.0,-28.0,-21.0,-50.0,16.0,-4.0,0.0,0.0,0.0,0.0,0.0,13,6,229,16,1,6779888,0.0001582622013814,1300,2186,1658,1731,1992,1505,978,1045,1339,1053,-51.0,-33.0,-33.0,-52.0,17.0,-3.0,-45.0,-25.0,-25.0,-48.0,16.0,-3.0,-45.0,-26.0,-23.0,-46.0,20.0,-4.0,-43.0,-25.0,-18.0,-44.0,16.0,-4.0
2020-08-16,4,-11.0,-44.57142857142857,4.0,-22.0,4.0,6.333333333333333,0.0,0.0,0.0,0.0,0.0,19,6,229,16,1,87076,4.593688272313841e-05,12,6,1,9,9,14,5,3,5,3,-19.0,-19.0,28.0,-29.0,5.0,7.0,-13.0,-17.0,15.0,-26.0,12.0,5.5,-6.0,-15.5,24.0,-25.666666666666664,15.0,5.666666666666667,-13.0,-19.5,20.0,-19.666666666666668,7.0,6.0
2020-08-16,79,-18.0,6.0,49.0,-28.0,11.0,-4.0,0.0,0.0,0.0,0.0,0.0,15,6,229,16,1,661197,0.0001194802759238,123,87,88,93,123,97,119,92,113,86,-24.0,-5.0,32.0,-32.0,10.0,-3.0,-20.0,-2.0,38.0,-32.0,8.0,-1.0,-30.0,-5.0,34.0,-33.0,12.0,-4.0,-31.0,-8.0,26.0,-38.0,11.0,-4.0
2020-08-16,578,-37.0,-8.0,21.0,-32.0,8.0,-5.0,0.0,0.0,0.0,0.0,0.0,16,6,229,16,1,2220504,0.000260301264938,542,320,416,599,598,513,538,312,299,386,-38.0,-12.0,18.0,-32.0,7.0,-4.0,-36.0,-9.0,-14.0,-35.0,5.0,-2.0,-32.0,0.0,31.0,-26.0,11.0,-7.0,-33.0,-8.0,35.0,-26.0,6.0,-7.0
2020-08-16,54,-11.0,12.0,35.0,10.0,10.0,-5.0,0.0,0.0,0.0,0.0,0.0,17,6,229,16,1,319914,0.000168795363754,52,61,58,54,69,55,20,12,21,16,-13.0,2.0,22.0,8.0,7.0,-5.0,-9.0,8.0,33.0,12.0,9.0,-4.0,-21.0,3.0,19.0,-9.0,10.0,-6.0,-22.0,-8.0,14.0,-14.0,9.0,-6.0
2020-08-16,370,-17.0,-8.5,53.0,-30.0,8.0,-3.0,0.0,0.0,0.0,0.0,0.0,10,6,229,16,1,5057353,7.316080170792903e-05,412,529,448,462,431,439,265,327,361,324,-15.0,0.5,56.0,-31.0,9.0,-3.0,-19.0,0.5,42.0,-32.0,11.0,-2.0,-21.0,-3.5,42.0,-31.0,14.0,-3.0,-20.0,-2.5,42.0,-29.0,13.0,-3.0
2020-08-17,744,-1.0,5.0,69.0,-24.0,-38.0,4.0,0.0,0.0,0.0,0.0,0.0,1,0,230,17,0,8464411,8.789743314685451e-05,582,629,724,637,591,519,464,325,383,455,2.0,1.0,69.0,-23.0,-36.0,4.0,-1.0,1.0,61.0,-24.0,-34.0,4.0,-6.0,-5.0,49.0,-26.0,-30.0,3.0,-7.0,-6.0,42.0,-27.0,-30.0,4.0
2020-08-17,355,-12.0,9.0,117.0,-33.0,-43.0,4.0,0.0,0.0,0.0,0.0,0.0,2,0,230,17,0,1329391,0.0002670395692463,293,371,432,379,417,386,569,302,499,542,-12.0,0.0,118.0,-34.0,-45.0,4.0,-12.0,4.0,103.0,-31.0,-39.0,4.0,-21.0,-8.0,63.0,-33.0,-33.0,5.0,-20.0,-6.0,62.0,-30.0,-30.0,4.0
2020-08-17,22,9.0,20.0,170.0,-17.0,-34.0,3.0,0.0,0.0,0.0,0.0,0.0,3,0,230,17,0,1018784,2.1594371328956875e-05,24,29,22,16,26,27,26,35,23,28,15.0,21.0,212.0,-12.0,-31.0,1.0,11.0,17.0,230.0,-14.0,-28.0,0.0,2.0,9.0,234.0,-17.0,-26.0,-1.0,3.0,11.0,135.0,-21.0,-27.0,2.0
2020-08-17,64,44.0,51.0,177.33333333333334,14.0,-33.0,5.0,0.0,0.0,0.0,0.0,0.0,6,0,230,17,0,582905,0.0001097949065456,62,62,56,47,54,74,42,25,41,50,56.0,55.0,398.0,23.0,-28.0,4.0,43.0,44.0,384.0,18.0,-26.0,2.0,33.0,44.0,370.0,7.0,-32.0,1.0,23.0,31.0,298.0,6.0,-24.0,3.0
2020-08-17,15,-21.05263157894737,-22.789473684210527,12.947368421052632,-32.178082191780824,-0.5263157894736843,5.0,0.0,0.0,0.0,0.0,0.0,18,0,230,17,0,84202,0.0001781430369824,1,8,9,4,2,4,2,1,2,1,-4.0,-11.0,7.0,-34.28767123287672,-36.0,4.0,-6.0,-6.0,20.0,-36.397260273972606,-36.0,3.0,-10.0,-19.0,14.0,-38.50684931506849,-31.0,3.0,-11.0,-20.0,8.0,-40.61643835616438,-31.0,3.0
2020-08-17,349,11.0,29.0,121.0,0.0,-37.0,2.0,0.0,0.0,0.0,0.0,0.0,7,0,230,17,0,2394918,0.000145725239862,303,289,380,323,311,258,236,271,189,257,12.0,20.0,145.0,3.0,-34.0,0.0,11.0,19.0,131.0,3.0,-32.0,0.0,-4.0,7.0,92.0,-6.0,-27.0,0.0,-5.0,6.0,85.0,-8.0,-26.0,0.0
2020-08-17,280,3.0,13.0,77.0,-21.0,-37.0,4.0,0.0,0.0,0.0,0.0,0.0,8,0,230,17,0,2045221,0.0001369045203427,188,220,228,274,227,216,193,127,147,125,0.0,7.0,61.0,-26.0,-35.0,4.0,-2.0,4.0,56.0,-22.0,-32.0,3.0,-12.0,-5.0,33.0,-28.0,-29.0,4.0,-11.0,-4.0,36.0,-27.0,-28.0,3.0
2020-08-17,239,-23.0,-10.0,6.0,-27.0,-39.0,7.0,0.0,0.0,0.0,0.0,0.0,5,0,230,17,0,2175952,0.0001098369816981,151,210,197,149,185,156,140,90,68,71,-19.0,-10.0,7.0,-25.0,-38.0,6.0,-22.0,-12.0,2.0,-26.0,-37.0,7.0,-25.0,-15.0,-2.0,-28.0,-35.0,7.0,-26.0,-15.0,-6.0,-30.0,-35.0,7.0
2020-08-17,1155,-12.0,4.0,74.0,-39.0,-54.0,8.0,0.0,0.0,0.0,0.0,0.0,9,0,230,17,0,7780479,0.0001484484438554,728,821,1155,1035,1081,1019,1106,547,716,1172,-10.0,1.0,77.0,-38.0,-52.0,8.0,-8.0,2.0,54.0,-35.0,-45.0,8.0,-15.0,-4.0,54.0,-33.0,-38.0,8.0,-15.0,-3.0,47.0,-33.0,-36.0,8.0
2020-08-17,54,1.0,16.0,59.0,8.0,-32.0,2.0,0.0,0.0,0.0,0.0,0.0,11,0,230,17,0,1063987,5.075249979558021e-05,39,32,47,65,73,34,29,11,19,43,-1.0,8.0,56.0,3.0,-31.0,1.0,-6.0,6.0,46.0,-2.0,-29.0,1.0,-16.0,-7.0,29.0,-8.0,-28.0,2.0,-17.0,-6.0,22.0,-13.0,-27.0,2.0
2020-08-17,202,2.0,26.0,99.0,-12.0,-35.0,7.0,0.0,0.0,0.0,0.0,0.0,12,0,230,17,0,2701819,7.476444573082061e-05,121,147,133,129,134,140,160,111,113,99,8.0,20.0,184.0,-3.0,-33.0,3.0,8.0,21.0,155.0,-4.0,-31.0,3.0,-1.0,22.0,145.0,-12.0,-28.0,2.0,-5.0,9.0,127.0,-14.0,-26.0,3.0
2020-08-17,390,14.0,11.0,204.0,15.0,-29.0,5.0,0.0,0.0,0.0,0.0,0.0,4,0,230,17,0,1171543,0.0003328943111776,265,291,330,315,293,268,329,177,191,198,18.0,11.0,220.0,19.0,-28.0,3.0,19.0,15.0,174.0,18.0,-26.0,4.0,9.0,7.0,174.0,10.0,-23.0,3.0,8.0,5.0,161.0,8.0,-23.0,3.0
2020-08-17,222,-12.0,8.0,65.0,-21.0,-35.0,2.0,0.0,0.0,0.0,0.0,0.0,14,0,230,17,0,1511251,0.0001468981658242,134,177,179,194,142,125,125,95,86,109,-10.0,4.0,65.0,-20.0,-33.0,1.0,-11.0,2.0,52.0,-15.0,-27.0,1.0,-13.0,-1.0,47.0,-10.0,-21.0,1.0,-12.0,-2.0,48.0,-10.0,-20.0,0.0
2020-08-17,1622,-35.0,-17.0,-3.0,-50.0,-56.0,8.0,0.0,0.0,0.0,0.0,0.0,13,0,230,17,0,6779888,0.0002392369903455,1073,1300,2186,1658,1731,1992,1505,978,1045,1339,-33.0,-21.0,-11.0,-50.0,-54.0,8.0,-28.0,-16.0,2.0,-45.0,-51.0,7.0,-27.0,-16.0,-1.0,-43.0,-45.0,7.0,-25.0,-14.0,6.0,-40.0,-44.0,7.0
2020-08-17,10,-11.45,-43.142857142857146,4.05,-22.5,-0.0588235294117645,6.0,0.0,0.0,0.0,0.0,0.0,19,0,230,17,0,87076,0.0001148422068078,4,12,6,1,9,9,14,5,3,5,-13.0,-13.0,13.0,-27.0,-33.0,7.0,-7.0,-9.0,26.0,-26.0,-34.0,6.0,-9.0,-10.0,29.0,-30.0,-28.0,6.0,-9.0,-15.0,34.0,-21.0,-29.0,6.0
2020-08-17,91,0.0,18.0,61.66666666666666,-33.0,-41.0,5.0,0.0,0.0,0.0,0.0,0.0,15,0,230,17,0,661197,0.0001376291785957,79,123,87,88,93,123,97,119,92,113,0.0,8.0,97.0,-31.0,-40.0,4.0,3.0,9.0,97.0,-35.0,-38.0,4.0,-18.0,-6.0,55.0,-42.0,-35.0,3.0,-11.0,1.0,62.0,-41.0,-33.0,3.0
2020-08-17,688,-25.0,-2.0,25.0,-35.0,-53.0,5.0,0.0,0.0,0.0,0.0,0.0,16,0,230,17,0,2220504,0.0003098395679539,578,542,320,416,599,598,513,538,312,299,-21.0,-8.0,39.0,-31.0,-51.0,4.0,-13.0,-4.0,51.0,-23.0,-44.0,3.0,-15.0,3.0,69.0,-21.0,-34.0,1.0,-16.0,-4.0,59.0,-20.0,-31.0,2.0
2020-08-17,75,4.0,25.0,35.5,8.692307692307692,-40.0,3.0,0.0,0.0,0.0,0.0,0.0,17,0,230,17,0,319914,0.0002344380052139,54,52,61,58,54,69,55,20,12,21,8.0,20.0,78.0,8.0,-37.0,2.0,10.0,15.0,74.0,-4.0,-33.0,1.0,-9.0,1.0,39.0,-12.0,-28.0,1.0,-6.0,1.0,47.0,-17.0,-26.0,1.0
2020-08-17,588,2.0,11.0,125.0,-29.0,-45.0,5.0,0.0,0.0,0.0,0.0,0.0,10,0,230,17,0,5057353,0.0001162663551466,370,412,529,448,462,431,439,265,327,361,5.0,8.0,128.0,-28.0,-42.0,4.0,3.0,7.0,99.0,-26.0,-35.0,4.0,-4.0,0.0,86.0,-25.0,-28.0,3.0,-3.0,2.0,81.0,-23.0,-27.0,3.0
2020-08-18,813,-4.0,0.0,78.0,-26.0,-36.0,4.0,0.0,0.0,0.0,0.0,0.0,1,1,231,18,0,8464411,9.604921122095796e-05,744,582,629,724,637,591,519,464,325,383,-2.0,-1.0,72.0,-25.0,-36.0,4.0,-2.0,0.0,70.0,-23.0,-34.0,3.0,-8.0,-5.0,54.0,-26.0,-29.0,3.0,-7.0,-4.0,43.0,-27.0,-30.0,4.0
